Tiempo (s),Aceleracion (g)
0.979,0.017624613813372582
0.98,0.08575705411842555
0.981,-0.0968534911002596
0.982,-0.22669356852166445
0.983,-0.12677228595686568
0.984,0.021821943936600308
0.985,0.0857128571494006
0.986,-0.05791227977038768
0.987,-0.043498742978845775
0.988,0.10365690624568821
0.989,0.002225766020569255
0.99,-0.11406157631109216
0.991,-0.17316865235100629
0.992,0.11590153630964858
0.993,0.2540682636465783
0.994,-0.009408819525795142
0.995,-0.004906474077633739
0.996,0.0321391513216162
0.997,0.021241556331162034
0.998,-0.06191171963876083
0.999,-0.23105728159546485
1.0,-0.03818515666259392
1.0010000000000001,0.18669188012876894
1.002,0.09115839935146738
1.0030000000000001,-0.09224214493700078
1.004,-0.006115905763846807
1.0050000000000001,0.05334450668028709
1.006,0.004972254087625333
1.0070000000000001,-0.1728472734959528
1.008,-0.04036956618402946
1.0090000000000001,-0.012673196128683173
1.01,0.11291246978853757
1.0110000000000001,0.0012588988128700435
1.012,-0.05089043344284513
1.0130000000000001,-0.05367719722186134
1.014,-0.003193627448857303
1.0150000000000001,-0.20286118046550805
1.016,-0.08055748641767302
1.0170000000000001,0.06543010348580362
1.018,0.1256539270410193
1.0190000000000001,0.1267764551763932
1.02,-0.042099931363254774
1.0210000000000001,0.02631055280577692
1.022,0.10171517912644032
1.0230000000000001,-0.06739924521079922
1.024,-0.14959711732019906
1.025,-0.028327644531913353
1.026,0.16534213884080992
1.027,0.11711538649997864
1.028,-0.11388862068057766
1.029,0.01340491828649687
1.03,-0.026307385598013544
1.031,-0.14831924754214598
1.032,-0.27422198099475487
1.033,-0.03990836756166229
1.034,0.18477674580246978
1.035,0.17380130093055024
1.036,0.061175931813143694
1.037,0.020497080330618367
1.038,0.02717480463969594
1.039,-0.015379913583598477
1.04,-0.20175289141935324
1.041,-0.05516744267208575
1.042,0.10704626393862632
1.043,0.2572129162976539
1.044,0.03463497737344924
1.045,-0.08128520766488634
1.046,0.03854136191127183
1.047,0.004438032321343944
1.048,-0.1968305441069258
1.049,-0.1029020017453899
1.05,-0.004392371166790703
1.051,0.12220797154593688
1.052,0.16498396789070818
1.053,-0.02710910400760905
1.054,-0.08468852348349275
1.055,-0.04947040287546914
1.056,-0.09260264799159418
1.057,-0.22652977159056648
1.058,-0.0186522964213197
1.059,0.02488357488550727
1.06,0.09807466099508524
1.061,0.058367734035515415
1.062,-0.07105915597713008
1.063,-0.07179019118418886
1.064,-0.053987910373747144
1.065,-0.0796577931230138
1.066,-0.11729881766729586
1.067,0.04876777326813032
1.068,0.24999738961953136
1.069,0.06241219711846434
1.07,-0.06151241453094592
1.071,-0.041499720606855736
1.072,0.02893529435702589
1.073,-0.16996928161045324
1.074,-0.16029590673278177
1.075,-0.020032654721334513
1.076,0.16350265126165986
1.077,0.11095895074491242
1.078,0.013953616059248934
1.079,0.03462608672238421
1.08,0.056499935371514515
1.081,-0.12512020478159036
1.082,-0.1383242224210499
1.083,-0.04852170494201334
1.084,0.03984665465870227
1.085,0.13157178338202902
1.086,0.14954774167931686
1.087,0.047886965337087056
1.088,-0.03593956738077755
1.089,-0.0474955707047465
1.09,-0.1763104672383632
1.091,-0.1749883570611412
1.092,-0.03614138183725042
1.093,0.11543536661559356
1.094,0.06063223276179164
1.095,-0.060529218039777184
1.096,0.07561112422110372
1.097,-0.07845804131422582
1.098,-0.07148508490165695
1.099,-0.1765742233780803
1.1,-0.007827485205858154
1.101,-0.010887218475102323
1.102,0.1637278278199994
1.103,-0.07764219993956947
1.104,-0.011205268021394283
1.105,-0.024565714070915047
1.106,-0.014503282486588762
1.107,-0.20787251856927047
1.108,-0.07897743728136344
1.109,0.113809460103693
1.11,0.22902486298904545
1.111,-0.025579464345418676
1.112,-0.07482615049707586
1.113,0.06957250825438244
1.114,-0.03954095646333777
1.115,-0.11284901737561627
1.116,-0.07269486181699211
1.117,0.03964008248026238
1.118,0.23642145625052943
1.119,0.09806971477310594
1.12,-0.037929391362824236
1.121,-0.06475165429796072
1.122,-0.028331099309518736
1.123,-0.14071624067260713
1.124,-0.14282951078947134
1.125,0.023895505808248358
1.1260000000000001,0.14158935301729098
1.127,0.14650405396718275
1.1280000000000001,0.05256618159538008
1.129,-0.0032682359363233205
1.1300000000000001,-0.11498795451487756
1.131,-0.07344332121198563
1.1320000000000001,-0.1691232225180552
1.133,-0.0793792623986443
1.1340000000000001,0.09496687385480478
1.135,0.166811783816029
1.1360000000000001,-0.041131668390609534
1.137,-0.06930669133698852
1.1380000000000001,-0.00019180408086234835
1.139,0.050407041829251764
1.1400000000000001,-0.10010546523132821
1.141,-0.14657645599781682
1.1420000000000001,0.0740369440964687
1.143,0.14926705945801713
1.1440000000000001,0.08060671808238845
1.145,-0.01180563805742418
1.1460000000000001,0.01332021634699107
1.147,-0.017386685592192322
1.1480000000000001,-0.11375178906023811
1.149,-0.14177690387607775
1.1500000000000001,0.04883790989840039
1.151,0.12310070398723631
1.1520000000000001,0.05444850895167655
1.153,-0.044940684434861065
1.154,-0.06293656258382822
1.155,-0.02239399836055648
1.156,-0.02562073150202808
1.157,-0.21452692894820366
1.158,0.03130031423030531
1.159,0.15931936906517288
1.16,0.12386663603006659
1.161,0.09183523845985131
1.162,-0.013968555478901724
1.163,0.05938347261145714
1.164,-0.01898810991331791
1.165,-0.14346899561886076
1.166,-0.0332369706505698
1.167,0.048428943717661356
1.168,0.20057436033736806
1.169,0.15950243580117973
1.17,-0.031219499042547914
1.171,-0.020082503569630435
1.172,0.010502924271620672
1.173,-0.06110232854651729
1.174,-0.2535893388054322
1.175,0.00032383316125692734
1.176,0.124699815809638
1.177,0.19563484891969335
1.178,-0.014055449093685288
1.179,0.043924325235586655
1.18,0.021339877563665087
1.181,0.00045038749715518855
1.182,-0.16330935596114154
1.183,-0.06940356658292442
1.184,0.17668277316100772
1.185,0.09515204370188485
1.186,0.02517507910594303
1.187,-0.10868400228805766
1.188,0.10495203317426316
1.189,-0.027048445391768126
1.19,-0.19492360685333723
1.191,-0.09455338958864466
1.192,0.09392958388171993
1.193,0.15890754322450637
1.194,0.01590707462578239
1.195,-0.12533995126448821
1.196,0.041655141799806755
1.197,0.00955252974515077
1.198,-0.1550952557468367
1.199,-0.05764076649118938
1.2,-0.015532495826127974
1.201,0.16737643741033936
1.202,0.12509592571287217
1.203,0.011434861291253979
1.204,-0.05754452297047408
1.205,-0.010523166742300732
1.206,-0.17859951652298822
1.207,-0.2054765204714945
1.208,-0.143061318306261
1.209,0.11811266620231137
1.21,0.08371680281260221
1.211,0.07939075445931645
1.212,-0.02855323400718283
1.213,0.07264091120528779
1.214,0.021545428767577278
1.215,-0.13896111993463442
1.216,-0.06555543161930996
1.217,0.05288215716890136
1.218,0.2434527941762143
1.219,0.043970325386621864
1.22,-0.02346299824418276
1.221,0.03381464950797847
1.222,0.03518411400513088
1.223,-0.1496004566872549
1.224,-0.17926124739601912
1.225,0.007902203708247409
1.226,0.17885136437063334
1.227,0.15961276878074254
1.228,0.05543178157585606
1.229,0.007229485163642947
1.23,-0.05597436110983123
1.231,0.0033790245386074447
1.232,-0.16601554987968023
1.233,-0.07929590820790053
1.234,0.09996285693543408
1.235,0.18655467870076808
1.236,0.07900892621113578
1.237,-0.0036295015402400214
1.238,0.002280309637015431
1.239,0.004581742331130664
1.24,-0.029614042313355335
1.241,-0.18041675783351968
1.242,0.13307704772630322
1.243,0.1791066530650968
1.244,0.10628366744688174
1.245,-0.03614579822882041
1.246,-0.035845295646335776
1.247,0.01949263235986413
1.248,-0.1290177181489714
1.249,-0.14306800640441966
1.25,-0.12168793559083664
1.2510000000000001,0.041624744352907916
1.252,0.08306631250364062
1.2530000000000001,-0.0035346923064058537
1.254,-0.038579931069579965
1.2550000000000001,0.08697982266468687
1.256,-0.10229822911245899
1.2570000000000001,-0.13800632536040727
1.258,-0.013640901181503129
1.2590000000000001,0.1253843008228918
1.26,0.1670248420697721
1.2610000000000001,-0.0016272947425078343
1.262,0.034466220581524966
1.2630000000000001,-0.046329447346477225
1.264,-0.06600419153296426
1.2650000000000001,-0.15211626103876505
1.266,-0.06379019472418268
1.2670000000000001,0.04204119087905652
1.268,0.1344829715777947
1.2690000000000001,0.06962310238526764
1.27,-0.016816036018785112
1.2710000000000001,0.021797119693544934
1.272,-0.04597381090780117
1.2730000000000001,-0.11659740975417658
1.274,-0.14127527344202745
1.2750000000000001,-0.06547770671916261
1.276,0.22487635386883026
1.2770000000000001,0.14765530412745362
1.278,0.0034937027844638823
1.2790000000000001,0.03684293434501355
1.28,0.11324313823695298
1.281,-0.016654756152381107
1.282,-0.18681434697205962
1.283,0.030943653326824166
1.284,0.11793181143850966
1.285,0.03586618267901992
1.286,-0.007106106768710513
1.287,-0.047881242715682726
1.288,0.05509465871291839
1.289,-0.027110234048814526
1.29,-0.15644883376687208
1.291,-0.1657824716298504
1.292,-0.02698284416430448
1.293,0.20557084081531124
1.294,-0.038146633152418744
1.295,-0.006498841979762438
1.296,-0.027341109384303487
1.297,-0.0056859657648396225
1.298,-0.18388342755237283
1.299,-0.14109117171662128
1.3,0.06648112039123319
1.301,0.18953367094485263
1.302,0.09665134336561919
1.303,0.04268555256308246
1.304,-0.016283658487604227
1.305,0.0819745809108982
1.306,-0.06432218204095937
1.307,-0.09396894733904963
1.308,-0.10324871443557679
1.309,0.08716431384493072
1.31,0.14716689154730025
1.311,0.10896183808546954
1.312,-0.07949722456535913
1.313,0.0073030197992365875
1.314,-0.0038239759331943936
1.315,-0.1941448730760917
1.316,-0.17115993426796705
1.317,0.03302203123121766
1.318,0.18817432025576653
1.319,0.09257276654991939
1.32,-0.0943240256075796
1.321,-0.06596681669914368
1.322,-0.06801448378423088
1.323,-0.20928853680213919
1.324,-0.19942866865549977
1.325,0.06711801197246568
1.326,0.11092437644103581
1.327,0.18672587448262334
1.328,-0.005799305343219464
1.329,-0.02078126169343769
1.33,0.03265159802406076
1.331,-0.16037513886701507
1.332,-0.1419715514323176
1.333,-0.13361781355098895
1.334,0.12282659113514333
1.335,0.13231109448134926
1.336,-0.05785755164168692
1.337,-0.06074329584689723
1.338,0.06589670325149517
1.339,-0.0193123756019389
1.34,-0.20175074633719958
1.341,-0.11048751651670806
1.342,0.042009313001872814
1.343,0.1441859560833629
1.344,0.03236739303026328
1.345,0.023372095928778522
1.346,0.019217190128564952
1.347,-0.008130977685709332
1.348,-0.11225233405977633
1.349,-0.17020760585611766
1.35,-0.00729256536569982
1.351,0.06124592459561312
1.352,0.03952104864954557
1.353,0.032194991088774154
1.354,0.04863178377343213
1.355,-0.020340937457006672
1.356,-0.035212114157429135
1.357,-0.16030341028322959
1.358,-0.08175121853346953
1.359,0.06244695933947969
1.36,0.1253069583185762
1.361,0.004035118264688012
1.362,-0.034694815118699124
1.363,0.043434238014487224
1.364,0.05012219609680334
1.365,-0.1753155081734119
1.366,-0.20605626254288895
1.367,0.047528359132216404
1.368,0.11911250480236066
1.369,0.06294925184806882
1.37,0.08551807089500886
1.371,-0.02493873070802521
1.372,0.03616473400241365
1.373,-0.08097181166283177
1.374,-0.15663442011024284
1.375,0.03852219831763297
1.3760000000000001,0.162028321664401
1.377,0.14166611535549195
1.3780000000000001,0.02013262199147976
1.379,-0.06185268327837878
1.3800000000000001,-0.05440429761938331
1.381,-0.08763957040788348
1.3820000000000001,-0.1731153354892505
1.383,-0.14285919585730245
1.3840000000000001,0.05550881195831225
1.385,0.18623933036586252
1.3860000000000001,0.08852339223307387
1.387,0.024429081673267794
1.3880000000000001,0.023012502047091037
1.389,-0.05107544585147905
1.3900000000000001,-0.23022312254578003
1.391,-0.06409138889143963
1.3920000000000001,-0.03937157149692627
1.393,0.08898093816206347
1.3940000000000001,0.12980822929030925
1.395,-0.003449132598697821
1.3960000000000001,-0.05158495889374418
1.397,-0.024450071781005178
1.3980000000000001,-0.07995633894752191
1.399,-0.21413088122126145
1.4000000000000001,0.030239163734465287
1.401,0.198078788183005
1.4020000000000001,0.1344988765205794
1.403,0.0801927499232332
1.4040000000000001,-0.08513635015224112
1.405,0.004133725045098662
1.4060000000000001,0.0002254289044909541
1.407,-0.11748924669049574
1.408,-0.1106911001154975
1.409,0.14817056890144556
1.41,0.19310946520549319
1.411,0.03862045571295415
1.412,-0.01329497529472529
1.413,-0.060652134363822864
1.414,-0.04563644260259919
1.415,-0.043177171096089983
1.416,-0.11402668795038025
1.417,0.06454689650274714
1.418,0.23837668233820658
1.419,-0.009162125840382673
1.42,0.021597462633206367
1.421,0.010463056788586217
1.422,-0.06361275565188339
1.423,-0.10361619355240949
1.424,-0.11721397622666073
1.425,0.003169562004768273
1.426,0.15205364779084168
1.427,0.15293800637418795
1.428,0.02790683085171522
1.429,-0.04362539312739129
1.43,0.04751436848521406
1.431,0.03614370987453719
1.432,-0.18460160653043253
1.433,-0.04831373926381791
1.434,0.11275721712162695
1.435,0.13770743292978543
1.436,0.0344659730820009
1.437,0.003701868139725891
1.438,0.02231016379453072
1.439,-0.0046619107633472864
1.44,-0.15221210858601916
1.441,-0.11729997021424918
1.442,0.17486076368410125
1.443,0.1583094429623106
1.444,0.006694492744311838
1.445,0.012054602435794044
1.446,-0.0460585129512537
1.447,-0.03238731256792466
1.448,-0.10205905861992438
1.449,-0.13889464374263522
1.45,-0.02395612283476965
1.451,0.20451042995242685
1.452,0.16512064647227231
1.453,-0.02301488800161165
1.454,0.06545849151876654
1.455,0.006191282511683216
1.456,-0.1611449678211147
1.457,-0.12402549106922617
1.458,-0.057742878327521494
1.459,0.1905318693481936
1.46,0.04751370290651813
1.461,0.02869393031491
1.462,-0.04100066329112371
1.463,-0.006144194198130139
1.464,-0.027009867490857282
1.465,-0.15737065426471936
1.466,-0.16025539160671404
1.467,0.0689030523401931
1.468,0.1990846442171214
1.469,0.14193857157144607
1.47,0.07486832110689734
1.471,-0.046158302775794996
1.472,-0.11030215531774752
1.473,-0.12106190130501569
1.474,-0.13359421490583556
1.475,0.004566185622934422
1.476,0.22269655024508234
1.477,0.13183410025428838
1.478,-0.047459473479783514
1.479,-0.06621624848041531
1.48,0.09907992477904176
1.481,-0.08918629164785047
1.482,-0.1880146311684651
1.483,-0.106677924058835
1.484,0.21293564769372003
1.485,0.16629841299686152
1.486,-0.006393308980675062
1.487,0.0007610055025708828
1.488,0.0014821262187138876
1.489,-0.02192298628385852
1.49,-0.16537396256691253
1.491,-0.1256910872363044
1.492,0.09384026065599493
1.493,0.20850680840513192
1.494,0.0383564784877692
1.495,-0.01747475458721244
1.496,-0.018923864605117316
1.497,-0.0019617334996606
1.498,-0.048580240920420695
1.499,-0.09479776883438343
1.5,-0.03716751263759521
1.5010000000000001,0.16049199500208328
1.502,0.051401191217862297
1.5030000000000001,-0.05499964925308756
1.504,0.05092588018200827
1.5050000000000001,0.004985070919951411
1.506,-0.07846572820926058
1.5070000000000001,-0.17607008405498512
1.508,-0.07889491614410846
1.5090000000000001,0.023458444760678626
1.51,0.11950340953985641
1.5110000000000001,0.011005749620206163
1.512,-0.019839957831624587
1.5130000000000001,-0.023277502456097214
1.514,-0.0043351092840773695
1.5150000000000001,-0.16940954493467303
1.516,-0.09727688910623512
1.5170000000000001,0.15063187275857426
1.518,0.09822090824316912
1.5190000000000001,0.07432287276680481
1.52,-0.045577250137582626
1.5210000000000001,0.10562106858260858
1.522,-0.029504197852965215
1.5230000000000001,-0.07540268899293479
1.524,-0.14882292683390885
1.5250000000000001,-0.07459428959092673
1.526,0.1121470721897906
1.5270000000000001,0.17924235997576787
1.528,-0.08307080184563725
1.5290000000000001,-0.13188039390748435
1.53,-0.02194884818020732
1.5310000000000001,-0.11486671993712724
1.532,-0.13658850003631287
1.5330000000000001,-0.04711814761133286
1.534,0.14989591540674663
1.5350000000000001,0.2144550630577527
1.536,0.06432187729545136
1.537,-0.03846137280323747
1.538,-0.08873594423181033
1.539,-0.04854018458766507
1.54,-0.08259537080440882
1.541,-0.10120606946511927
1.542,0.05754796181869001
1.543,0.13798883798906053
1.544,0.10038329732460911
1.545,-0.021898571938208634
1.546,0.07164766976848827
1.547,0.0710998181491754
1.548,-0.06546056795000568
1.549,-0.11120526172516026
1.55,-0.05653462935454256
1.551,0.18369631432121364
1.552,0.06358485529008667
1.553,-0.07555352041626395
1.554,0.03648883117026336
1.555,0.0020924885498642826
1.556,-0.11887684733861652
1.557,-0.10592642554907564
1.558,-0.08819718131216046
1.559,0.0713654928660184
1.56,0.15713024153848987
1.561,0.035873188804631535
1.562,-0.009508820611091746
1.563,0.10580830165870109
1.564,0.008897100140879667
1.565,-0.11852205975714455
1.566,-0.06420258079848552
1.567,0.00929828776971059
1.568,0.10651109974760338
1.569,0.12117009570084601
1.57,0.013014763256846477
1.571,-0.04893646443645047
1.572,-0.09228028335732935
1.573,-0.1291357736316911
1.574,-0.16041595754788507
1.575,-0.02574334339996801
1.576,0.19216325226211262
1.577,0.1878013579763252
1.578,-0.051906022728113656
1.579,-0.014679228813462866
1.58,-0.02871155429083278
1.581,-0.09154079630969116
1.582,-0.09942284191680131
1.583,-0.04673306082537511
1.584,0.12538590640559782
1.585,0.09140051450873948
1.586,0.055038644188028105
1.587,-0.12082974323102771
1.588,-0.06094756682111834
1.589,-0.0005549192449732614
1.59,-0.19027035081330226
1.591,-0.11053010170407035
1.592,0.08214698901883519
1.593,0.16309760401121284
1.594,0.11024982778284133
1.595,0.020858673103318584
1.596,-0.06173449031388976
1.597,0.05677793868506966
1.598,-0.16003569841511944
1.599,-0.10015382425536964
1.6,-0.04713323001808135
1.601,0.13062119411282277
1.602,0.06506136724651701
1.603,-0.07977225008058762
1.604,-0.0694098239788593
1.605,0.05588540290728868
1.606,-0.05248762280053075
1.607,-0.23289636613578607
1.608,-0.05989836270509634
1.609,0.09783549983563253
1.61,0.03457691878867679
1.611,-0.016893625704086646
1.612,-0.015950105121091834
1.613,-0.048264493252572115
1.614,0.0343082977094971
1.615,-0.10589957691037924
1.616,-0.12128166020300213
1.617,0.0522508320036554
1.618,0.1588368166733604
1.619,0.12116130940315563
1.62,0.006637038678645915
1.621,0.0503569475564312
1.622,-0.022122536135625353
1.623,-0.08904656009654704
1.624,-0.13610021302034433
1.625,0.011409785954531473
1.6260000000000001,0.1198672656020174
1.627,-0.01111598017591632
1.6280000000000001,0.10129517583016202
1.629,-0.11751658223036594
1.6300000000000001,-0.05182690240268736
1.631,-0.03748346581586585
1.6320000000000001,-0.14402920095040594
1.633,-0.05797520033399225
1.6340000000000001,0.15774684391914284
1.635,0.08828799301490392
1.6360000000000001,0.007596889830049358
1.637,0.06747416545990226
1.6380000000000001,0.06983420946213764
1.639,0.10807023300064675
1.6400000000000001,-0.0680062323818071
1.641,-0.09178584764616546
1.6420000000000001,0.03289318746318178
1.643,0.08919952355935606
1.6440000000000001,0.10310401940722405
1.645,-0.014518833852330085
1.6460000000000001,0.0030195071797832363
1.647,0.05208207776768649
1.6480000000000001,-0.11442961201354764
1.649,-0.08208239339485479
1.6500000000000001,-0.0011978541856865342
1.651,0.2571971129735947
1.6520000000000001,0.20605435784468878
1.653,-0.021614428212463073
1.6540000000000001,-0.10790203693954989
1.655,-0.0038042552843339586
1.6560000000000001,-0.08576330803538379
1.657,-0.18936512406026274
1.6580000000000001,-0.04667033876695799
1.659,0.11585549828939322
1.6600000000000001,0.08066782252387766
1.661,0.03803467901648472
1.6620000000000001,-0.03016142226283207
1.663,-0.0008507331524725999
1.6640000000000001,-0.03813959218943012
1.665,-0.196402608593451
1.666,-0.11918427306743823
1.667,0.1529312761810591
1.668,0.14339933637058241
1.669,0.06204792609610266
1.67,0.05522197914015507
1.671,0.04093706189550441
1.672,-0.014528831764643004
1.673,-0.16446546626053174
1.674,-0.2191495590609852
1.675,-0.07899136988942758
1.676,0.15439607848014317
1.677,0.09815084112420311
1.678,0.05053164784290329
1.679,0.02976354330245042
1.68,0.13055350513729286
1.681,0.04822875729604373
1.682,-0.22043854629069642
1.683,-0.018476973227176632
1.684,0.1742832758823889
1.685,0.06807973059118375
1.686,0.008936578977307954
1.687,-0.11048194414108639
1.688,0.047312569015907656
1.689,0.0036327512994636935
1.69,-0.17355313611760556
1.691,-0.16120076552264717
1.692,0.030806115595489215
1.693,0.2319999065644266
1.694,0.17137501776422615
1.695,-0.05277822604618729
1.696,-0.004998340267407225
1.697,0.0055467481422155065
1.698,-0.031295826339407126
1.699,-0.1988076226621576
1.7,-0.007536750085337112
1.701,0.15788949716267653
1.702,0.0886957628904729
1.703,-0.022480657004933385
1.704,-0.02221666616835595
1.705,0.04558175751194729
1.706,-0.03238520057985053
1.707,-0.11238320000717986
1.708,-0.07707425296011641
1.709,0.13289829135376166
1.71,0.18346514824311258
1.711,0.02521416683411058
1.712,0.026669604223976497
1.713,0.06724295689254509
1.714,-0.08879189206400631
1.715,-0.08081363234388975
1.716,-0.10362241315149592
1.717,0.07466706976374576
1.718,0.17913274015562766
1.719,0.09988382437268352
1.72,-0.06039710986013635
1.721,-0.024109015569868178
1.722,0.028613657565161696
1.723,-0.12818355978347654
1.724,-0.12132743475164567
1.725,0.04216345636300508
1.726,0.17689197018970926
1.727,0.035273721735002136
1.728,-0.013472965736135843
1.729,0.004421391696550963
1.73,0.02947883195082672
1.731,-0.15665830875728132
1.732,-0.10359244558975353
1.733,-0.04812644397418458
1.734,0.1895437310943327
1.735,0.11240241992267043
1.736,0.09934960516114741
1.737,0.020905229028267656
1.738,0.012723386735625583
1.739,-0.013914675894101199
1.74,-0.14256151691538724
1.741,-0.10069097943112802
1.742,0.027094942797876997
1.743,0.1451602071204277
1.744,0.03327600967045436
1.745,0.060760149309801684
1.746,0.06603422398119937
1.747,-0.0005501690207947098
1.748,-0.1459104992719224
1.749,-0.1388336723316999
1.75,-0.018567889253524338
1.7510000000000001,0.16611887206064402
1.752,0.16031537786031702
1.7530000000000001,0.035985695993888005
1.754,-0.08538970598563486
1.7550000000000001,0.027710056237357582
1.756,-0.029157700021262806
1.7570000000000001,-0.2592284592203459
1.758,-0.030337586571669746
1.7590000000000001,0.12500986192415509
1.76,0.162562978127949
1.7610000000000001,0.022878125650181325
1.762,-0.04498938145038902
1.7630000000000001,0.08186753936511112
1.764,-0.017042983057032238
1.7650000000000001,-0.20112035306938275
1.766,-0.14254655110980252
1.7670000000000001,0.022609280126126736
1.768,0.21388533988757416
1.7690000000000001,0.0583393900273278
1.77,0.10889858937251595
1.7710000000000001,0.0014975056368794828
1.772,-0.0351726170992734
1.7730000000000001,-0.1210469781811451
1.774,-0.08197789216619115
1.7750000000000001,-0.030296455220760566
1.776,0.07829659153416658
1.7770000000000001,0.13054685785800352
1.778,0.07203093728493615
1.7790000000000001,-0.013668015779309352
1.78,0.006223454405493356
1.7810000000000001,-0.1345090298828734
1.782,-0.20363698029275773
1.7830000000000001,0.05813129049792147
1.784,0.05000316284000772
1.7850000000000001,0.1953146701253034
1.786,0.1468433231713756
1.7870000000000001,0.003929505022059396
1.788,-0.01769747657676763
1.7890000000000001,0.027273273744367735
1.79,-0.1787655983628642
1.7910000000000001,-0.0640705206068663
1.792,0.1153740910461534
1.793,0.15657759168898477
1.794,0.08875474757399568
1.795,0.01264135707040762
1.796,0.0742254306825289
1.797,-0.014028689122443101
1.798,-0.15204203394030993
1.799,-0.1366533087350264
1.8,-0.007737466068573979
1.801,0.05551909909666129
1.802,0.03232994502292148
1.803,0.0110366440254758
1.804,-0.03615273611349877
1.805,-0.017438713314087625
1.806,-0.1283628528842044
1.807,-0.1677366729487077
1.808,0.029587901711555467
1.809,0.049937238503839035
1.81,0.16028404652406839
1.811,-0.04561160325660935
1.812,-0.08671753339521127
1.813,-0.024918133314264984
1.814,-0.07986865231475998
1.815,-0.21770023711079517
1.816,-0.050906025000203706
1.817,0.13505796183376098
1.818,0.18182707308180426
1.819,0.0804533160137004
1.82,-0.0077671172502935815
1.821,0.029022807315181268
1.822,0.10507005938930641
1.823,-0.23576901641207787
1.824,-0.1289647821493012
1.825,0.06114058890019759
1.826,0.23816105237744195
1.827,0.18973158409610574
1.828,0.013308843515660421
1.829,0.05945289845249321
1.83,-0.04847616644714012
1.831,-0.03157846788365474
1.832,-0.21224055161986408
1.833,-0.024542857690995346
1.834,0.15999137959237653
1.835,0.10963457754820206
1.836,-0.026244836531156293
1.837,0.01630135841642654
1.838,-0.003778999141437256
1.839,-0.08366718063765669
1.84,-0.1404825155668883
1.841,-0.1711825534599925
1.842,0.013788659935188359
1.843,0.22573931672170483
1.844,0.1355768625559154
1.845,-0.0823951771719642
1.846,-0.0020939979640545708
1.847,-0.0657820517488944
1.848,-0.0994471289880963
1.849,-0.12618789316360451
1.85,-0.141442362978108
1.851,0.13390295905081337
1.852,0.026660786278562235
1.853,0.05730745880476151
1.854,-0.024889253741406926
1.855,-0.004884810922907129
1.856,-0.07396188614132997
1.857,-0.23104841096367892
1.858,-0.11785875118827004
1.859,0.06523671784285381
1.86,0.1258313494966735
1.861,0.0019722843340533626
1.862,-0.0031276987007753474
1.863,-0.04960210226804868
1.864,0.02277590421935196
1.865,-0.2431621817645649
1.866,-0.08543981983659626
1.867,0.1535122438022729
1.868,0.10999554983200263
1.869,0.06329678417559763
1.87,-0.050722089331310005
1.871,-0.039098311796142975
1.872,0.008278160618870812
1.873,-0.1133599839417798
1.874,-0.19463899964663012
1.875,0.07801093221637967
1.8760000000000001,0.1926056727877307
1.877,0.13364373150586378
1.8780000000000001,0.022422709187424086
1.879,0.10906831672905958
1.8800000000000001,-0.02695947921628704
1.881,-0.024929378872364155
1.8820000000000001,-0.10972150253439661
1.883,-0.046654216616163105
1.8840000000000001,0.1966860669789547
1.885,0.11609373489108504
1.8860000000000001,0.08182554391517924
1.887,-0.14461422212503366
1.8880000000000001,0.03829617753639658
1.889,-0.02543658629190387
1.8900000000000001,-0.09320380081695721
1.891,-0.18326598895985893
1.8920000000000001,0.009568639774421253
1.893,0.1714532760559052
1.8940000000000001,0.11261123567288363
1.895,0.04057778281073999
1.8960000000000001,0.024009942149486763
1.897,0.10311865406433282
1.8980000000000001,-0.12001039789180606
1.899,-0.19904820624829664
1.9000000000000001,-0.0760206760212042
1.901,0.09626864295680468
1.9020000000000001,0.08691023941190035
1.903,-0.052949779769676374
1.9040000000000001,-0.00887350803079252
1.905,0.09155147039517711
1.9060000000000001,-0.03532256151601443
1.907,-0.1663426477673163
1.9080000000000001,-0.1301780110399805
1.909,0.0692295158257414
1.9100000000000001,0.10561010493632267
1.911,-0.020975524688334683
1.9120000000000001,0.0559284514695872
1.913,0.014214549214860815
1.9140000000000001,0.01274961212981196
1.915,-0.06290450765786866
1.9160000000000001,-0.12786364596628108
1.917,0.09378220247421594
1.9180000000000001,0.19460311113619294
1.919,0.051838766353137895
1.92,0.01302607616759648
1.921,-0.03130488980311413
1.922,0.034768984504814894
1.923,-0.048617222868559004
1.924,-0.21785592823366023
1.925,-0.062136720205218494
1.926,0.09950838834532127
1.927,0.11111081804609145
1.928,0.03943116713095181
1.929,0.05556706202944002
1.93,0.004375389264130645
1.931,-0.16457961741313215
1.932,-0.13423669904591248
1.933,-0.044984626914992054
1.934,0.14801833488283636
1.935,0.17924708220565355
1.936,0.04425186428066238
1.937,-0.09034167381602659
1.938,0.013257832567316979
1.939,-0.08666479379024206
1.94,-0.15717623421051896
1.941,-0.11038622920509934
1.942,-0.06465732252561814
1.943,0.20797288580556603
1.944,0.01301542119700222
1.945,0.0061508213347926145
1.946,0.07559749848385752
1.947,0.023178221954864048
1.948,0.01154571249652693
1.949,-0.09137568810354743
1.95,-0.02554837025891209
1.951,0.1544586728560935
1.952,0.10539628889195296
1.953,0.025747847120708614
1.954,-0.0573119652250921
1.955,0.02773328040467732
1.956,0.02502873534888983
1.957,-0.16906591193719875
1.958,0.004488924885319351
1.959,0.09634376746468554
1.96,0.15337503568875022
